module,modinfo_name,path,subsystem,in_modules_load,source_built_override,n_versions,n_kmi_pure,n_kmi_extended,n_vendor_internal_resolved,n_vendor_internal_missing,n_crc_mismatch,module_layout_status,verdict,secondary_verdict,sample_failing
socinfo,socinfo,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/socinfo.ko,misc,0,0,31,0,0,0,0,31,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);strnlen=crc(b5bedffb!=a916b694);sized_strscpy=crc(8f8e273c!=476b165a);__fortify_panic=crc(31b67631!=75ca79b5);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_smem_get=crc(869bde71!=5899664c);devm_kmalloc=crc(d1263f9d!=c8c7229e)
spcom,spcom,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/spcom.ko,misc,1,0,73,0,0,0,3,70,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);ipc_log_string=missing;__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);of_find_property=crc(9a0c7532!=6b201699);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_large_noprof=crc(27865ec7!=441d0de9);__mutex_init=crc(81d49dc6!=a571f6b0)
spf_core_dlkm,spf_core_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/spf_core_dlkm.ko,misc,1,0,36,0,0,0,3,33,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);jiffies=crc(f2a4b08a!=15ba50a6);__msecs_to_jiffies=crc(7162a662!=7f02188f);___ratelimit=crc(a3384a5c!=f5edea2e);usleep_range_state=crc(fdbae8c6!=c3055d20);gpr_send_pkt=missing;init_wait_entry=crc(6668f05d!=fe487975);prepare_to_wait_event=crc(a29be00c!=8c26d495)
spi-msm-geni,spi_msm_geni,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/spi-msm-geni.ko,misc,1,0,107,0,0,0,3,104,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=29eba14a);memcpy=crc(8a7493b2!=4829a47e);vsnprintf=crc(78dfe782!=00148653);trace_event_buffer_commit=crc(ffe3783c!=2fc1082e);__trace_trigger_soft_disabled=crc(cb5e01d7!=0fd10466);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f)
spmi-pmic-arb-debug,spmi_pmic_arb_debug,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/spmi-pmic-arb-debug.ko,regulator-pmic,1,0,33,0,0,0,0,33,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);platform_get_resource_byname=crc(cc1c0f0f!=374f8976);arm64_use_ng_mappings=crc(3239fbdb!=af56600a);ioremap_prot=crc(c948ac44!=40863ba1);iounmap=crc(fbb66790!=edc03953);devm_kmalloc=crc(d1263f9d!=c8c7229e)
spmi-pmic-arb,spmi_pmic_arb,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/spmi-pmic-arb.ko,regulator-pmic,0,0,56,0,0,0,0,56,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__of_parse_phandle_with_args=crc(e99699d5!=1fec5304);of_device_is_compatible=crc(c993f0e5!=2077fc84);of_find_device_by_node=crc(65e45ac5!=a823db6e);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e)
sps_drv,sps_drv,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/sps_drv.ko,misc,1,0,72,0,0,0,3,69,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,ipc_log_string=missing;_printk=crc(16b5b21d!=92997ed8);___ratelimit=crc(a3384a5c!=f5edea2e);memstart_addr=crc(c9a2f5d2!=9688de8b);scnprintf=crc(f4386284!=96848186);__stack_chk_fail=crc(d272d446!=f0fdf6cb);log_read_mmio=crc(f5e9ca2e!=6b722180);log_post_read_mmio=crc(ec62c96b!=0c1a5ee3)
spss_utils,spss_utils,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/spss_utils.ko,misc,1,0,52,0,0,0,0,52,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);_printk=crc(16b5b21d!=92997ed8);platform_driver_unregister=crc(8af50346!=6fc35f2b);of_property_read_string=crc(fc9f25c0!=af7cb74b);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);arm64_use_ng_mappings=crc(3239fbdb!=af56600a);ioremap_prot=crc(c948ac44!=40863ba1);iounmap=crc(fbb66790!=edc03953)
st_fts,st_fts,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/st_fts.ko,misc,0,0,94,0,0,0,2,92,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,input_event=crc(9c6be304!=cc898074);input_mt_report_slot_state=crc(61e6a0fd!=9392de81);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);panel_event_notifier_register=crc(8447562d!=f3264f01);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6)
stm_console,stm_console,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_console.ko,misc,1,0,6,0,0,0,0,6,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,stm_source_register_device=crc(d77c27a1!=8aa2b0db);stm_source_unregister_device=crc(c9c8ab5a!=4afe1b3d);register_console=crc(092279bd!=8ec5dfd8);unregister_console=crc(3b46cc3a!=27a10d16);stm_source_write=crc(bfae5e92!=0c2977e9);module_layout=crc(e976b219!=21d0f8b0)
stm_core,stm_core,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_core.ko,misc,1,0,72,0,0,0,0,72,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,device_match_name=crc(ee9df0a8!=8a4ceb38);class_find_device=crc(1dd811f7!=f9874213);try_module_get=crc(8b4800b3!=ff058995);put_device=crc(2aa807c4!=234c9de3);module_put=crc(648e225c!=e89013ef);mutex_lock=crc(995658e3!=d5977bfb);strcmp=crc(f5df0401!=e2d5255a);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001)
stm_ftrace,stm_ftrace,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_ftrace.ko,misc,1,0,9,0,0,0,0,9,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__cpu_possible_mask=crc(4e994f70!=de7ece30);__sw_hweight64=crc(be1fa9a4!=9f46ced8);stm_source_register_device=crc(d77c27a1!=8aa2b0db);_printk=crc(16b5b21d!=92997ed8);stm_source_unregister_device=crc(c9c8ab5a!=4afe1b3d);register_ftrace_export=crc(d4d0f49b!=1eb8692f);unregister_ftrace_export=crc(d4d0f49b!=b4c420e3);stm_source_write=crc(bfae5e92!=0c2977e9)
stm_heartbeat,stm_heartbeat,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_heartbeat.ko,misc,1,0,11,0,0,0,0,11,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,kasprintf=crc(ee6b5fe5!=fb384d37);hrtimer_init=crc(80684a2f!=ea82d349);stm_source_register_device=crc(d77c27a1!=8aa2b0db);stm_source_unregister_device=crc(c9c8ab5a!=4afe1b3d);kfree=crc(31359e90!=037a0cba);hrtimer_start_range_ns=crc(afb2b6c9!=c0b7c197);hrtimer_cancel=crc(f42c304c!=102fe6de);stm_source_write=crc(bfae5e92!=0c2977e9)
stm_nfc_i2c,stm_nfc_i2c,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_nfc_i2c.ko,misc,0,0,61,0,0,0,1,60,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,nvmem_cell_write=crc(791ba436!=202d4ed6);_printk=crc(16b5b21d!=92997ed8);nvmem_cell_read=crc(22690a37!=99f018c4);_dev_err=crc(6b10178d!=b4ce05a5);_dev_info=crc(6b10178d!=401167cc);kfree=crc(31359e90!=037a0cba);__stack_chk_fail=crc(d272d446!=f0fdf6cb);gpiod_get_value=crc(8fdfd4d8!=fc33665c)
stm_p_ost,stm_p_ost,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_p_ost.ko,misc,1,0,15,0,0,0,0,15,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,stm_register_protocol=crc(e6a89596!=ed4fba83);stm_unregister_protocol=crc(ba8386d0!=5db41e47);sched_clock=crc(f018baf9!=e94986d6);stm_data_write=crc(14eed713!=ef4eedb3);__stack_chk_fail=crc(d272d446!=f0fdf6cb);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6)
stm_st54se_gpio,stm_st54se_gpio,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stm_st54se_gpio.ko,misc,0,0,23,0,0,0,0,23,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_get_raw_value=crc(8fdfd4d8!=a191ccd1);gpiod_set_raw_value=crc(ffbbe456!=64748600);usleep_range_state=crc(fdbae8c6!=c3055d20);_printk=crc(16b5b21d!=92997ed8);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e)
storage_log,storage_log,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/storage_log.ko,misc,0,0,26,0,0,0,0,26,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,vsnprintf=crc(78dfe782!=00148653);sched_clock=crc(f018baf9!=e94986d6);sprintf=crc(69b7acda!=3c3ff9fd);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);memcpy=crc(8a7493b2!=4829a47e);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__fortify_panic=crc(31b67631!=75ca79b5);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
stub-regulator,stub_regulator,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stub-regulator.ko,regulator-pmic,0,0,12,0,0,0,1,11,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);of_get_regulator_init_data=crc(e56d3b9b!=ab55fd9d);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);devm_kstrdup=crc(63b8d0f8!=e857de28);devm_regulator_register=crc(3d34a210!=d6863b92);devm_regulator_debug_register=missing
stub_dlkm,stub_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/stub_dlkm.ko,misc,1,0,5,0,0,0,0,5,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);snd_soc_register_component=crc(61a945c4!=6676a1b8);snd_soc_unregister_component=crc(4ee10116!=9bd3b281);module_layout=crc(e976b219!=21d0f8b0)
swr_ctrl_dlkm,swr_ctrl_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/swr_ctrl_dlkm.ko,audio,1,0,113,0,0,0,16,97,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,of_get_named_gpio=crc(08f8b82c!=5e292cf6);gpio_to_desc=crc(a49e2188!=07183fe6);gpiod_to_irq=crc(8fdfd4d8!=7ec9701a);___ratelimit=crc(a3384a5c!=f5edea2e);platform_get_irq_byname=crc(95367eeb!=9e400c59);request_threaded_irq=crc(c407eb52!=92d5838e);_dev_err=crc(6b10178d!=b4ce05a5);irq_set_irq_wake=crc(fe9be5a6!=ce2840e7)
swr_dlkm,swr_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/swr_dlkm.ko,audio,1,0,42,0,0,0,0,42,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__regmap_init=crc(ed49dd68!=8c54772b);__devm_regmap_init=crc(ed49dd68!=96a71dd8);dev_get_regmap=crc(38acd0f5!=49dc0e6c);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);___ratelimit=crc(a3384a5c!=f5edea2e);kfree=crc(31359e90!=037a0cba);_dev_err=crc(6b10178d!=b4ce05a5)
swr_dmic_dlkm,swr_dmic_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/swr_dmic_dlkm.ko,audio,1,0,43,0,0,0,10,33,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,swr_driver_register=missing;swr_driver_unregister=missing;devm_kmalloc=crc(d1263f9d!=c8c7229e);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);__of_parse_phandle_with_args=crc(e99699d5!=1fec5304);of_find_device_by_node=crc(65e45ac5!=a823db6e);snd_soc_lookup_component=crc(a66c1efd!=9994ec84);wcd939x_codec_force_enable_micbias_v2=missing
swr_haptics_dlkm,swr_haptics_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/swr_haptics_dlkm.ko,audio,1,0,41,0,0,0,12,29,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,swr_driver_register=missing;swr_driver_unregister=missing;devm_kmalloc=crc(d1263f9d!=c8c7229e);of_device_get_match_data=crc(be4e2011!=14fe5355);__mutex_init=crc(81d49dc6!=a571f6b0);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);of_find_property=crc(9a0c7532!=6b201699);devm_regulator_get=crc(98863b61!=9a807c66)
sync_fence,sync_fence,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/sync_fence.ko,mm-driver,1,0,55,0,0,0,0,55,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__msecs_to_jiffies=crc(7162a662!=7f02188f);init_wait_entry=crc(6668f05d!=fe487975);prepare_to_wait_event=crc(a29be00c!=8c26d495);schedule_timeout=crc(0bac81a1!=8ddd8aad);finish_wait=crc(3d03c2e0!=92540fbf);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__fortify_panic=crc(31b67631!=75ca79b5)
synx-driver,synx_driver,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/synx-driver.ko,mm-driver,1,0,105,0,0,0,15,90,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);___ratelimit=crc(a3384a5c!=f5edea2e);kfree=crc(31359e90!=037a0cba);dma_fence_array_ops=crc(2f6bf308!=8a833583);dma_fence_remove_callback=crc(24823257!=70daa11e);_raw_spin_lock_irqsave=crc(aa615763!=34db050b)
sys_pm_vx,sys_pm_vx,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/sys_pm_vx.ko,misc,1,0,42,0,0,0,0,42,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);of_iomap=crc(e2ff4068!=aba63322);of_match_node=crc(fafe4b12!=34675dcc);debugfs_create_dir=crc(85212c97!=5cf4d4de)
sysmon_subsystem_stats,sysmon_subsystem_stats,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/sysmon_subsystem_stats.ko,misc,1,0,26,0,0,0,0,26,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);qcom_smem_get=crc(869bde71!=5899664c);__stack_chk_fail=crc(d272d446!=f0fdf6cb);arch_timer_read_counter=crc(36e9bb71!=75fb9062);memset=crc(110f4d3a!=dcb764ad);memcpy=crc(8a7493b2!=4829a47e);debugfs_create_dir=crc(85212c97!=5cf4d4de);debugfs_create_file=crc(d0616c24!=4e870156)
tango32,tango32,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/tango32.ko,misc,0,0,30,0,0,0,0,30,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,misc_register=crc(d9a13df1!=25758a2c);misc_deregister=crc(78d4940f!=c3246938);__arch_copy_to_user=crc(1f42c609!=9a85eebb);fdget=crc(b7218f7c!=7230beea);alt_cb_patch_nops=crc(b8c8345a!=a65c6def);security_file_ioctl=crc(8b08d57f!=3a88e59c);__tracepoint_mmap_lock_start_locking=crc(7c5aa8a7!=2eefea83);down_write_killable=crc(cd6876a9!=ced2405e)
tcsrcc-canoe,tcsrcc_canoe,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/tcsrcc-canoe.ko,misc,0,0,9,0,0,0,0,9,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_cc_map=crc(60e78d81!=f59859d2);qcom_cc_really_probe=crc(91741fe0!=eb71138a);dev_err_probe=crc(de026a97!=2c762752);_dev_info=crc(6b10178d!=401167cc);qcom_cc_sync_state=crc(cb661904!=6d58190a);clk_branch2_ops=crc(885fbfd6!=31457b6f)
test-kit,test_kit,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/test-kit.ko,misc,1,0,24,0,0,0,0,24,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);snprintf=crc(f4386284!=656e4a6e);__stack_chk_fail=crc(d272d446!=f0fdf6cb);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd)
thermal_config,thermal_config,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/thermal_config.ko,thermal,1,0,23,0,0,0,0,23,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);thermal_zone_get_zone_by_name=crc(dcba0806!=81beafe4);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);scnprintf=crc(f4386284!=96848186);jiffies_to_msecs=crc(693ab53d!=37befc70);__kmalloc_noprof=crc(27865ec7!=52c5c991)
thermal_pause,thermal_pause,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/thermal_pause.ko,thermal,0,0,34,0,0,0,2,32,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,blocking_notifier_chain_register=crc(bde3e279!=d9051672);blocking_notifier_chain_unregister=crc(bde3e279!=3e54ac69);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);of_get_next_available_child=crc(f2308994!=796ead29);__cpu_possible_mask=crc(4e994f70!=de7ece30);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);of_phandle_iterator_init=crc(bd6d62b7!=461afebf)
tmecom-intf_dlkm,tmecom_intf_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/tmecom-intf_dlkm.ko,misc,0,0,27,0,0,0,0,27,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);_dev_err=crc(6b10178d!=b4ce05a5);mutex_lock=crc(995658e3!=d5977bfb);memcpy=crc(8a7493b2!=4829a47e);mbox_send_message=crc(df009b30!=273ac0d0);init_wait_entry=crc(6668f05d!=fe487975);prepare_to_wait_event=crc(a29be00c!=8c26d495);schedule_timeout=crc(0bac81a1!=8ddd8aad)
tz_log_dlkm,tz_log_dlkm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/tz_log_dlkm.ko,secure,1,0,52,0,0,0,1,51,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);single_open=crc(d34d4b7a!=8b9c34da);kfree=crc(31359e90!=037a0cba);__list_del_entry_valid_or_report=crc(802f8919!=9a835040)
ua_cpu_ioctl,ua_cpu_ioctl,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ua_cpu_ioctl.ko,misc,0,0,113,0,0,0,70,43,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,proc_mkdir=crc(17dad4e0!=7518b5f0);proc_create=crc(bcb84f5d!=b4028d67);input_register_handler=crc(db6bf94a!=afe83224);remove_proc_entry=crc(1b68847f!=330c0b0f);single_open=crc(d34d4b7a!=8b9c34da);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);seq_printf=crc(8b6a8169!=c8f2ae9d);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70)
ucsi_qti_glink,ucsi_qti_glink,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ucsi_qti_glink.ko,misc,1,0,39,0,0,0,3,36,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);__mutex_init=crc(81d49dc6!=a571f6b0);__init_swait_queue_head=crc(d4e429b7!=608741b5);pmic_glink_register_client=crc(b0110b62!=800b9c77);_dev_err=crc(6b10178d!=b4ce05a5);pmic_glink_unregister_client=crc(d1634642!=56e3edd9)
ufcs_class,ufcs_class,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ufcs_class.ko,charger,1,0,72,0,0,0,0,72,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);device_initialize=crc(2aa807c4!=47e3e4b0);__kfifo_alloc=crc(8cf44413!=139f2189);dev_set_name=crc(d18d4c79!=ba860d3c);device_set_wakeup_capable=crc(07ce4252!=7a4b1be7)
ufs-oplus-dbg,ufs_oplus_dbg,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ufs-oplus-dbg.ko,misc,0,0,62,0,0,0,2,60,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,ktime_get=crc(ff9a6e5c!=b43f9365);proc_mkdir=crc(17dad4e0!=7518b5f0);proc_create_data=crc(a7a03b02!=a2fa95a0);remove_proc_entry=crc(1b68847f!=330c0b0f);rtc_class_open=crc(3d044b82!=44a6a486);rtc_read_time=crc(ae01c9ec!=c705ab5d);rtc_valid_tm=crc(8fb082d9!=5838f6c9);rtc_class_close=crc(89c67ec4!=92dce3b7)
ufs-qcom,ufs_qcom,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ufs-qcom.ko,misc,0,0,228,0,0,0,12,216,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=29eba14a);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=2fc1082e);__trace_trigger_soft_disabled=crc(cb5e01d7!=0fd10466);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=c61f330d)
ufshcd-crypto-qti,ufshcd_crypto_qti,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ufshcd-crypto-qti.ko,misc,0,0,15,0,0,0,0,15,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,devm_kmalloc=crc(d1263f9d!=c8c7229e);devm_blk_crypto_profile_init=crc(78adf832!=740a9f63);log_read_mmio=crc(f5e9ca2e!=6b722180);log_post_read_mmio=crc(ec62c96b!=0c1a5ee3);memcpy=crc(8a7493b2!=4829a47e);ufshcd_hold=crc(5b9334fd!=ca705e00);qcom_ice_program_key_hwkm=crc(b4c11670!=5d6afcf0);ufshcd_release=crc(5b9334fd!=cf1400ef)
usb_f_ccid,usb_f_ccid,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/usb_f_ccid.ko,usb,1,0,50,0,0,0,0,50,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,usb_function_register=crc(a28e2bd1!=ff599125);usb_function_unregister=crc(d9315b46!=171152f5);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);config_group_init_type_name=crc(c7acfe4b!=54935b09);strlen=crc(90d19584!=98cf60b3);__init_waitqueue_head=crc(de463212!=d9a5ea54)
usb_f_cdev,usb_f_cdev,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/usb_f_cdev.ko,usb,1,0,75,0,0,0,0,75,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);usb_ep_queue=crc(5d806e7e!=a6cda142);_printk=crc(16b5b21d!=92997ed8);get_device=crc(2d56d2a6!=c2749a62);init_wait_entry=crc(6668f05d!=fe487975);prepare_to_wait_event=crc(a29be00c!=8c26d495);schedule=crc(d272d446!=01000e51)
usb_f_gsi,usb_f_gsi,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/usb_f_gsi.ko,usb,1,0,109,0,0,0,5,104,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,complete_all=crc(7da92691!=93d6dd8c);alloc_workqueue=crc(c531e61f!=49cd25ed);__mutex_init=crc(81d49dc6!=a571f6b0);class_create=crc(934914c3!=6fe9dcd4);alloc_chrdev_region=crc(a5dac1ce!=e3ec2f2b);debugfs_create_dir=crc(85212c97!=5cf4d4de);debugfs_create_file=crc(d0616c24!=4e870156);debugfs_create_bool=crc(4dc74bab!=70cc6ff8)
