module,modinfo_name,path,subsystem,in_modules_load,source_built_override,n_versions,n_kmi_pure,n_kmi_extended,n_vendor_internal_resolved,n_vendor_internal_missing,n_crc_mismatch,module_layout_status,verdict,secondary_verdict,sample_failing
qcrypto-msm_dlkm,qcrypto_msm_dlkm,device/oneplus/infiniti-kernel/qcrypto-msm_dlkm.ko,secure,1,0,89,0,0,0,11,78,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);_printk=crc(16b5b21d!=92997ed8);debugfs_create_dir=crc(85212c97!=bee3c24c);snprintf=crc(f4386284!=656e4a6e);debugfs_create_file=crc(d0616c24!=fcb58d19);debugfs_remove=crc(608c0df3!=ab0f296e);__mutex_init=crc(81d49dc6!=a571f6b0)
qmi_helpers,qmi_helpers,device/oneplus/infiniti-kernel/qmi_helpers.ko,misc,1,0,38,0,0,0,0,38,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);kfree=crc(31359e90!=037a0cba);_printk=crc(16b5b21d!=92997ed8);memcpy=crc(8a7493b2!=4829a47e);strlen=crc(90d19584!=98cf60b3);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__fortify_panic=crc(31b67631!=75ca79b5)
qmp_dlkm,qmp_dlkm,device/oneplus/infiniti-kernel/qmp_dlkm.ko,misc,1,0,55,0,0,0,8,47,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,swr_driver_register=missing;swr_driver_unregister=missing;__devm_regmap_init_swr=missing;devm_kmalloc=crc(d1263f9d!=9601551a);devm_regulator_get=crc(98863b61!=7b90f198);of_property_read_string=crc(fc9f25c0!=27bdd89b);of_find_property=crc(9a0c7532!=4d1675b6);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001)
qnoc-alor,qnoc_alor,device/oneplus/infiniti-kernel/qnoc-alor.ko,misc,0,0,9,0,0,0,2,7,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);qcom_icc_rpmh_probe=crc(bb6067c0!=832d281f);_dev_info=crc(6b10178d!=8dacace4);_dev_err=crc(6b10178d!=89c10d29);qcom_qnoc4_ops=missing;icc_qnoc_qos_regs=missing;qcom_icc_rpmh_remove=crc(b3033c61!=9341bfa6);icc_sync_state=crc(8c082a8d!=8f33e31a)
qnoc-canoe,qnoc_canoe,device/oneplus/infiniti-kernel/qnoc-canoe.ko,misc,0,0,9,0,0,0,2,7,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);qcom_icc_rpmh_probe=crc(bb6067c0!=832d281f);dev_err_probe=crc(de026a97!=3083bbb7);_dev_info=crc(6b10178d!=8dacace4);qcom_qnoc4_ops=missing;icc_qnoc_qos_regs=missing;qcom_icc_rpmh_remove=crc(b3033c61!=9341bfa6);icc_sync_state=crc(8c082a8d!=8f33e31a)
qnoc-qos,qnoc_qos,device/oneplus/infiniti-kernel/qnoc-qos.ko,misc,0,0,2,0,0,0,0,2,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,regmap_update_bits_base=crc(807ee877!=1ac5d5d4);module_layout=crc(e976b219!=38f960dd)
qpnp-power-on,qpnp_power_on,device/oneplus/infiniti-kernel/qpnp-power-on.ko,regulator-pmic,1,0,65,0,0,0,0,65,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,regmap_update_bits_base=crc(807ee877!=1ac5d5d4);_dev_err=crc(6b10178d!=89c10d29);regmap_write=crc(8b1835dc!=eab872a6);__const_udelay=crc(b7d17430!=eae3dfd6);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);mutex_lock=crc(995658e3!=d5977bfb);regmap_read=crc(23aa8f00!=61488f9c)
qptf,qptf,device/oneplus/infiniti-kernel/qptf.ko,misc,0,0,29,0,0,0,0,29,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,blocking_notifier_chain_register=crc(bde3e279!=bb0c86a5);blocking_notifier_chain_unregister=crc(bde3e279!=963aa2a9);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);blocking_notifier_call_chain=crc(559ff49a!=8317ad7c);__stack_chk_fail=crc(d272d446!=f0fdf6cb);of_count_phandle_with_args=crc(8144ad5b!=a0ad1501);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec)
qrng_dlkm,qrng_dlkm,device/oneplus/infiniti-kernel/qrng_dlkm.ko,secure,1,0,44,0,0,0,0,44,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);crypto_register_rngs=crc(377ca380!=1ff18b3e);_printk=crc(16b5b21d!=92997ed8);crypto_unregister_rngs=crc(35d2c022!=2521048e);platform_driver_unregister=crc(8af50346!=3af3024b);platform_get_resource=crc(1b038a1f!=7b3363db);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832)
qrtr-gunyah,qrtr_gunyah,device/oneplus/infiniti-kernel/qrtr-gunyah.ko,misc,0,0,58,0,0,0,0,58,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);__mutex_init=crc(81d49dc6!=a571f6b0);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_find_property=crc(9a0c7532!=4d1675b6);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);dma_alloc_attrs=crc(cf96de2a!=1078313b)
qrtr-mhi,qrtr_mhi,device/oneplus/infiniti-kernel/qrtr-mhi.ko,misc,1,0,26,0,0,0,0,26,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__mhi_driver_register=crc(cac096ee!=a30eb75c);mhi_driver_unregister=crc(24bac2fc!=1376a4db);devm_kmalloc=crc(d1263f9d!=9601551a);__init_swait_queue_head=crc(d4e429b7!=608741b5);of_find_compatible_node=crc(730d7351!=9420f854);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_find_property=crc(9a0c7532!=4d1675b6);qrtr_endpoint_register=crc(32181c60!=0a7fd8a5)
qrtr-smd,qrtr_smd,device/oneplus/infiniti-kernel/qrtr-smd.ko,misc,1,0,23,0,0,0,0,23,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__register_rpmsg_driver=crc(0219a521!=f2bb1e4b);unregister_rpmsg_driver=crc(19f15c28!=e3061fff);devm_kmalloc=crc(d1263f9d!=9601551a);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_find_property=crc(9a0c7532!=4d1675b6);of_property_count_elems_of_size=crc(a657ffb0!=2b5749ee);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991)
qrtr,qrtr,device/oneplus/infiniti-kernel/qrtr.ko,misc,0,0,146,0,0,0,3,143,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,memcpy=crc(8a7493b2!=4829a47e);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);xa_load=crc(c67180ef!=a85a3e6d);alt_cb_patch_nops=crc(b8c8345a!=a65c6def);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);refcount_warn_saturate=crc(2373037a!=0296695f)
qsee_ipc_irq_bridge,qsee_ipc_irq_bridge,device/oneplus/infiniti-kernel/qsee_ipc_irq_bridge.ko,misc,1,0,37,0,0,0,3,34,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);__mutex_init=crc(81d49dc6!=a571f6b0);ipc_log_context_create=missing;__platform_driver_register=crc(26d0cf2d!=dda9df08);_printk=crc(16b5b21d!=92997ed8);ipc_log_string=missing
qseecom_proxy,qseecom_proxy,device/oneplus/infiniti-kernel/qseecom_proxy.ko,secure,1,0,3,0,0,0,0,3,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);___ratelimit=crc(a3384a5c!=f5edea2e);module_layout=crc(e976b219!=38f960dd)
qti-fixed-regulator,qti_fixed_regulator,device/oneplus/infiniti-kernel/qti-fixed-regulator.ko,regulator-pmic,1,0,29,0,0,0,3,26,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_device_get_match_data=crc(be4e2011!=218d268b);devm_kmalloc=crc(d1263f9d!=9601551a);of_get_regulator_init_data=crc(e56d3b9b!=8edffd07);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_find_property=crc(9a0c7532!=4d1675b6);devm_kstrdup=crc(63b8d0f8!=50860ba0)
qti-glink-adc,qti_glink_adc,device/oneplus/infiniti-kernel/qti-glink-adc.ko,regulator-pmic,1,0,22,0,0,0,0,22,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_iio_device_alloc=crc(5aa09556!=7d0c973a);__mutex_init=crc(81d49dc6!=a571f6b0);__init_swait_queue_head=crc(d4e429b7!=608741b5);device_get_child_node_count=crc(c6ca26bd!=d6783a41);devm_kmalloc=crc(d1263f9d!=9601551a);device_get_next_child_node=crc(eccb4a48!=dd954728)
qti-ocp-notifier,qti_ocp_notifier,device/oneplus/infiniti-kernel/qti-ocp-notifier.ko,misc,1,0,23,0,0,0,3,20,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);devm_nvmem_cell_get=crc(8ac07a09!=f23350d6);platform_get_irq=crc(a39e1523!=c5e9775d);ipc_log_context_create=missing;nvmem_cell_read=crc(22690a37!=99f018c4);kfree=crc(31359e90!=037a0cba)
qti-regmap-debugfs,qti_regmap_debugfs,device/oneplus/infiniti-kernel/qti-regmap-debugfs.ko,misc,0,0,33,0,0,0,1,32,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);_dev_err=crc(6b10178d!=89c10d29);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);debugfs_create_x32=crc(57c32703!=5065e870);debugfs_create_u32=crc(57c32703!=feef8a9d);debugfs_create_file_unsafe=crc(d0616c24!=badcc205)
qti_amoled_ecm,qti_amoled_ecm,device/oneplus/infiniti-kernel/qti_amoled_ecm.ko,misc,1,0,39,0,0,0,0,39,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);dev_get_regmap=crc(38acd0f5!=3e1dc6b6);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);of_property_read_string_helper=crc(a5f75b8e!=85296651);scnprintf=crc(f4386284!=96848186);of_irq_get_byname=crc(2e70b08b!=6f76a35e)
qti_battery_debug,qti_battery_debug,device/oneplus/infiniti-kernel/qti_battery_debug.ko,misc,1,0,32,0,0,0,0,32,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);pmic_glink_register_client=crc(b0110b62!=c34db291);__mutex_init=crc(81d49dc6!=a571f6b0);__init_swait_queue_head=crc(d4e429b7!=608741b5);sysfs_create_group=crc(3ee3b24e!=00ef1eb0);debugfs_create_dir=crc(85212c97!=bee3c24c)
qti_btl,qti_btl,device/oneplus/infiniti-kernel/qti_btl.ko,misc,0,0,17,0,0,0,0,17,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,scnprintf=crc(f4386284!=96848186);kstrtou16=crc(0a2c0292!=4af6ddf0);__stack_chk_fail=crc(d272d446!=f0fdf6cb);nvmem_device_read=crc(9cf885fe!=5c4a7885);sscanf=crc(f5197fd4!=bcab6ee6);_dev_err=crc(6b10178d!=89c10d29);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b)
qti_cpufreq_cdev,qti_cpufreq_cdev,device/oneplus/infiniti-kernel/qti_cpufreq_cdev.ko,misc,1,0,29,0,0,0,0,29,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);mutex_lock=crc(995658e3!=d5977bfb);of_get_next_available_child=crc(f2308994!=65f0b02d);__cpu_possible_mask=crc(4e994f70!=de7ece30);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);of_phandle_iterator_init=crc(bd6d62b7!=91088810);of_phandle_iterator_next=crc(9f8d22e7!=a3d7542b)
qti_devfreq_cdev,qti_devfreq_cdev,device/oneplus/infiniti-kernel/qti_devfreq_cdev.ko,misc,1,0,18,0,0,0,0,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);of_find_device_by_node=crc(65e45ac5!=e3dc67df);device_link_add=crc(20f5ce6b!=5cda1f41);put_device=crc(2aa807c4!=7307e245);dev_pm_opp_get_opp_count=crc(1e135a6f!=98f08b78)
qti_dynamic_hw_trip,qti_dynamic_hw_trip,device/oneplus/infiniti-kernel/qti_dynamic_hw_trip.ko,misc,0,0,16,0,0,0,4,12,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);devm_kmalloc=crc(d1263f9d!=9601551a);platform_get_qcom_scmi_device=missing;snprintf=crc(f4386284!=656e4a6e);ipc_log_context_create=missing;thermal_zone_device_register_with_trips=crc(4cb924df!=0c4e2d27)
qti_pmic_glink,qti_pmic_glink,device/oneplus/infiniti-kernel/qti_pmic_glink.ko,regulator-pmic,1,0,61,0,0,0,3,58,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,down_read=crc(512802b6!=3355da1c);mutex_lock=crc(995658e3!=d5977bfb);rpmsg_send=crc(9023b26d!=19ecfe44);mutex_unlock=crc(995658e3!=ed55cabd);up_read=crc(512802b6!=6b50e951);_printk=crc(16b5b21d!=92997ed8);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832)
qti_power_telemetry,qti_power_telemetry,device/oneplus/infiniti-kernel/qti_power_telemetry.ko,misc,0,0,50,0,0,0,5,45,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,trace_event_buffer_reserve=crc(40964d00!=ef09c050);trace_event_buffer_commit=crc(ffe3783c!=f95e6f0d);__trace_trigger_soft_disabled=crc(cb5e01d7!=dd84a68a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=1c86eaa7);bpf_trace_run4=crc(1c4f6ddb!=6f883632);__platform_driver_register=crc(26d0cf2d!=dda9df08)
qti_ptd_share,qti_ptd_share,device/oneplus/infiniti-kernel/qti_ptd_share.ko,misc,0,0,24,0,0,0,11,13,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,qptm_get_node_id=missing;qptm_get_node_name=missing;ipc_log_string=missing;strlen=crc(90d19584!=98cf60b3);qcom_smem_is_available=crc(5e505530!=2673f635);qcom_smem_alloc=crc(abdd305c!=34b57571);qcom_smem_get=crc(869bde71!=5899664c);qptm_available_node_count=missing
qti_qmi_cdev,qti_qmi_cdev,device/oneplus/infiniti-kernel/qti_qmi_cdev.ko,misc,1,0,37,0,0,0,0,37,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_get_next_available_child=crc(f2308994!=65f0b02d);devm_kmalloc=crc(d1263f9d!=9601551a);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);__mutex_init=crc(81d49dc6!=a571f6b0);strnlen=crc(b5bedffb!=a916b694);sized_strscpy=crc(8f8e273c!=476b165a)
qti_qmi_sensor_v2,qti_qmi_sensor_v2,device/oneplus/infiniti-kernel/qti_qmi_sensor_v2.ko,misc,1,0,41,0,0,0,0,41,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,strncasecmp=crc(7c65196d!=96b29254);system_highpri_wq=crc(571c73d5!=cd91b127);queue_work_on=crc(8f4cd990!=c5b6f236);_printk=crc(16b5b21d!=92997ed8);__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_get_next_available_child=crc(f2308994!=65f0b02d);devm_kmalloc=crc(d1263f9d!=9601551a)
qti_thermal_vendor_hooks,qti_thermal_vendor_hooks,device/oneplus/infiniti-kernel/qti_thermal_vendor_hooks.ko,misc,0,0,5,0,0,0,0,5,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__tracepoint_android_vh_thermal_pm_notify_suspend=crc(7c5aa8a7!=602601d1);tracepoint_probe_register=crc(15cb871d!=5b50af89);_printk=crc(16b5b21d!=92997ed8);tracepoint_probe_unregister=crc(15cb871d!=b980dc42);module_layout=crc(e976b219!=38f960dd)
qti_userspace_cdev,qti_userspace_cdev,device/oneplus/infiniti-kernel/qti_userspace_cdev.ko,misc,1,0,12,0,0,0,0,12,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);of_get_next_available_child=crc(f2308994!=65f0b02d);devm_kmalloc=crc(d1263f9d!=9601551a);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);strnlen=crc(b5bedffb!=a916b694);sized_strscpy=crc(8f8e273c!=476b165a);devm_thermal_of_cooling_device_register=crc(484fd7ab!=4c223cb2)
qts,qts,device/oneplus/infiniti-kernel/qts.ko,misc,0,0,59,0,0,0,0,59,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);__mutex_init=crc(81d49dc6!=a571f6b0);kernel_kobj=crc(45e1f39a!=253f9cbc);kset_create_and_add=crc(3138eb5c!=807cd607);mutex_lock=crc(995658e3!=d5977bfb);of_count_phandle_with_args=crc(8144ad5b!=a0ad1501)
radio-i2c-rtc6226-qca,radio_i2c_rtc6226_qca,device/oneplus/infiniti-kernel/radio-i2c-rtc6226-qca.ko,misc,1,0,78,0,0,0,1,77,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);__kfifo_in=crc(069f1edd!=f23fcb99);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__wake_up=crc(f7c60e8b!=e2964344);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_printk=crc(16b5b21d!=92997ed8);wait_for_completion_timeout=crc(6dc35028!=4a3ad70e);msleep=crc(67628f51!=f9a482f9)
rdbg,rdbg,device/oneplus/infiniti-kernel/rdbg.ko,misc,1,0,36,0,0,0,1,35,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);__platform_driver_register=crc(26d0cf2d!=dda9df08);alloc_chrdev_region=crc(a5dac1ce!=e3ec2f2b);cdev_init=crc(c6764f2d!=f73fc634);cdev_add=crc(67805d93!=23a1fef4);class_create=crc(934914c3!=73ab41b8);device_create=crc(ecc3b985!=ccdf99ab)
reboot-mode,reboot_mode,device/oneplus/infiniti-kernel/reboot-mode.ko,misc,1,0,16,0,0,0,0,16,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_dev_err=crc(6b10178d!=89c10d29);devm_kfree=crc(963fe25e!=36aa809e);strncmp=crc(d6761c95!=5a921311);devm_kmalloc=crc(d1263f9d!=9601551a);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);kstrdup_const=crc(fda36fca!=365e7911);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);register_reboot_notifier=crc(0a227d4d!=3517383e)
redriver,redriver,device/oneplus/infiniti-kernel/redriver.ko,misc,1,0,8,0,0,0,0,8,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);__list_del_entry_valid_or_report=crc(802f8919!=9a835040);__of_parse_phandle_with_args=crc(e99699d5!=64cc5fec);of_device_is_available=crc(7a32b0be!=8dcaefd7);__stack_chk_fail=crc(d272d446!=f0fdf6cb);module_layout=crc(e976b219!=38f960dd)
repeater-qti-pmic-eusb2,repeater_qti_pmic_eusb2,device/oneplus/infiniti-kernel/repeater-qti-pmic-eusb2.ko,regulator-pmic,1,0,38,0,0,0,3,35,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=dda9df08);platform_driver_unregister=crc(8af50346!=3af3024b);devm_kmalloc=crc(d1263f9d!=9601551a);dev_get_regmap=crc(38acd0f5!=3e1dc6b6);of_property_read_variable_u32_array=crc(5de0294f!=e46d1c95);devm_regulator_get=crc(98863b61!=7b90f198);usb_add_repeater_dev=missing;proc_mkdir=crc(17dad4e0!=6f5cba65)
repeater,repeater,device/oneplus/infiniti-kernel/repeater.ko,misc,1,0,18,0,0,0,0,18,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,put_device=crc(2aa807c4!=7307e245);module_put=crc(648e225c!=a69868bb);__devres_alloc_node=crc(6ac151d5!=f8282e8b);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);of_device_is_available=crc(7a32b0be!=8dcaefd7);try_module_get=crc(8b4800b3!=56b60f0b);devres_add=crc(38248392!=4d651b80);get_device=crc(2d56d2a6!=1cf8a51f)
rmnet_aps,rmnet_aps,device/oneplus/infiniti-kernel/rmnet_aps.ko,network,1,0,61,0,0,0,7,54,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,genl_register_family=crc(576db919!=47c36fbe);genl_unregister_family=crc(66601109!=6cb2a46a);nla_memcpy=crc(e9ff1d71!=f1db1704);mutex_lock=crc(995658e3!=d5977bfb);init_net=crc(853101e3!=66460e0d);dev_get_by_index=crc(d20845b1!=10e29f61);strncmp=crc(d6761c95!=5a921311);mutex_unlock=crc(995658e3!=ed55cabd)
rmnet_core,rmnet_core,device/oneplus/infiniti-kernel/rmnet_core.ko,network,1,0,156,0,0,0,13,143,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,__dev_get_by_index=crc(d20845b1!=09367561);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832);__kmalloc_cache_noprof=crc(6cc46e45!=57abd7cf);kfree=crc(31359e90!=037a0cba);synchronize_rcu=crc(d272d446!=6091797f);unregister_netdevice_queue=crc(dcb4235b!=dec76050);nla_put=crc(d7e32719!=f9a61ed4)
rmnet_ctl,rmnet_ctl,device/oneplus/infiniti-kernel/rmnet_ctl.ko,network,1,0,27,0,0,0,7,20,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,ipa_register_ipa_ready_cb=missing;_printk=crc(16b5b21d!=92997ed8);ipa_unregister_rmnet_ctl_cb=missing;ipa_register_rmnet_ctl_cb=missing;_raw_spin_lock_bh=crc(7c62d7bb!=0c3690fc);ipa_rmnet_ctl_xmit=missing;_raw_spin_unlock_bh=crc(7c62d7bb!=e46021ca);debugfs_create_dir=crc(85212c97!=bee3c24c)
rmnet_mem,rmnet_mem,device/oneplus/infiniti-kernel/rmnet_mem.ko,network,1,0,45,0,0,0,0,45,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,alt_cb_patch_nops=crc(b8c8345a!=a65c6def);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);raw_notifier_call_chain=crc(b02f5ee9!=a851973a);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);raw_notifier_chain_register=crc(0b3dd79c!=dc9fa232);raw_notifier_chain_unregister=crc(0b3dd79c!=d06524ba);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=559b0832)
rmnet_offload,rmnet_offload,device/oneplus/infiniti-kernel/rmnet_offload.ko,network,1,0,33,0,0,0,13,20,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,rmnet_module_hook_register=missing;rmnet_module_hook_unregister_no_sync=missing;__stack_chk_fail=crc(d272d446!=f0fdf6cb);rmnet_recycle_frag_descriptor=missing;rmnet_frag_descriptor_add_frags_from=missing;__list_del_entry_valid_or_report=crc(802f8919!=9a835040);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);kstrtoull=crc(3996d9b9!=5c3c7387)
rmnet_perf,rmnet_perf,device/oneplus/infiniti-kernel/rmnet_perf.ko,network,1,0,66,0,0,0,3,63,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,ipv6_skip_exthdr=crc(a4f41b33!=3b32317d);skb_copy_bits=crc(f958eb46!=131c942e);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__pskb_pull_tail=crc(516786dc!=a2e1d05b);_printk=crc(16b5b21d!=92997ed8);__alloc_skb=crc(f9414958!=8a292505);genlmsg_put=crc(a1bf231c!=35179be6);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001)
rmnet_perf_tether,rmnet_perf_tether,device/oneplus/infiniti-kernel/rmnet_perf_tether.ko,network,1,0,27,0,0,0,3,24,mismatch(e976b219!=38f960dd),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);init_net=crc(853101e3!=66460e0d);__dev_get_by_index=crc(d20845b1!=09367561);__list_del_entry_valid_or_report=crc(802f8919!=9a835040);dev_get_by_name=crc(8dcf2ec8!=533e7409)
